sampling_campaign;site;tBeg;tEnd;sample_name;operator;value;parameter;unit;comment;siteCode;variableCode;labSampleCode;tMid
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.7;P_TOTAL;mg/L;;KWB_GUST;P;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.28;NH4_N;mg/L;;KWB_GUST;NH4;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;1.5;NO3_N;mg/L;;KWB_GUST;NO3;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;15;AFS;mg/L;;KWB_GUST;TSS;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;3;BSB5;mg/L;;KWB_GUST;BSB;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;34;CSB;mg/L;;KWB_GUST;CSB;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;2.43;chloro;µg/L;;KWB_GUST;ChA;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.526;ACS;µg/L;;KWB_GUST;ACS;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.19;ATS;µg/L;;KWB_GUST;ATS;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.146;IOM;µg/L;;KWB_GUST;IOM;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.33;IOP;µg/L;;KWB_GUST;IOP;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.249;GAB;µg/L;;KWB_GUST;GAB;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.424;BTA;µg/L;;KWB_GUST;BTA;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.01;SMX;µg/L;;KWB_GUST;SMX;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.029;PRI;µg/L;;KWB_GUST;PRI;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.056;MTP;µg/L;;KWB_GUST;MTP;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.286;MBT;µg/L;;KWB_GUST;MBT;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.522;OLM;µg/L;;KWB_GUST;OLM;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.081;CBZ;µg/L;;KWB_GUST;CBZ;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.815;VSA;µg/L;;KWB_GUST;VSA;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.964;CAN;µg/L;;KWB_GUST;CAN;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.476;VAL;µg/L;;KWB_GUST;VAL;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;49.5;Cl;mg/L;;KWB_GUST;Cl;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;0.21;NO3_N_filtered;mg/L;;KWB_GUST;NO3N;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;204;SO4;mg/L;;KWB_GUST;SO4;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 06:18:00;2016-07-14 07:18:00;Kron_4;;55900;SomPh;cfu/100 mL;;KWB_GUST;SoCp;O2016-16330;2016-07-14 06:48:00
1;Gustav-Heinemann Steg;2016-07-14 06:18:00;2016-07-14 07:18:00;Kron_4;;NA;F+Ph;cfu/100 mL;;KWB_GUST;FBp;O2016-16330;2016-07-14 06:48:00
1;Gustav-Heinemann Steg;2016-07-14 06:18:00;2016-07-14 07:18:00;Kron_4;;29230;Adeno;cfu/100 mL;;KWB_GUST;Adv;O2016-16330;2016-07-14 06:48:00
1;Gustav-Heinemann Steg;2016-07-14 15:07:00;2016-07-14 16:07:00;Kron_8;;742;Cond;µS/cm;;KWB_GUST;LF;O2016-16427;2016-07-14 15:37:00
1;Gustav-Heinemann Steg;2016-07-14 06:18:00;2016-07-14 07:18:00;Kron_4;;42960;Noro;cfu/100 mL;;KWB_GUST;Nov;O2016-16330;2016-07-14 06:48:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;>;3200000;Ecoli;MPN/100 mL;;KWB_GUST;EColi;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;16984;Entero;MPN/100 mL;;KWB_GUST;FaeStr;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;<;0.03;Ortho_P;mg/L;;KWB_GUST;PO4;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.67;P_TOTAL;mg/L;;KWB_GUST;P;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.26;NH4_N;mg/L;;KWB_GUST;NH4;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;1.8;NO3_N;mg/L;;KWB_GUST;NO3;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;12;AFS;mg/L;;KWB_GUST;TSS;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;3;BSB5;mg/L;;KWB_GUST;BSB;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;26;CSB;mg/L;;KWB_GUST;CSB;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;<;1;chloro;µg/L;;KWB_GUST;ChA;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.436;ACS;µg/L;;KWB_GUST;ACS;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.092;ATS;µg/L;;KWB_GUST;ATS;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.183;IOM;µg/L;;KWB_GUST;IOM;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.311;IOP;µg/L;;KWB_GUST;IOP;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.266;GAB;µg/L;;KWB_GUST;GAB;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.393;BTA;µg/L;;KWB_GUST;BTA;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.01;SMX;µg/L;;KWB_GUST;SMX;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.022;PRI;µg/L;;KWB_GUST;PRI;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.041;MTP;µg/L;;KWB_GUST;MTP;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.283;MBT;µg/L;;KWB_GUST;MBT;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.501;OLM;µg/L;;KWB_GUST;OLM;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.088;CBZ;µg/L;;KWB_GUST;CBZ;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.853;VSA;µg/L;;KWB_GUST;VSA;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;1.016;CAN;µg/L;;KWB_GUST;CAN;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.463;VAL;µg/L;;KWB_GUST;VAL;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;50.8;Cl;mg/L;;KWB_GUST;Cl;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;0.28;NO3_N_filtered;mg/L;;KWB_GUST;NO3N;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;210;SO4;mg/L;;KWB_GUST;SO4;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 08:00:00;2016-07-14 09:00:00;Kron_5;;59900;SomPh;cfu/100 mL;;KWB_GUST;SoCp;O2016-16331;2016-07-14 08:30:00
1;Gustav-Heinemann Steg;2016-07-14 08:00:00;2016-07-14 09:00:00;Kron_5;;NA;F+Ph;cfu/100 mL;;KWB_GUST;FBp;O2016-16331;2016-07-14 08:30:00
1;Gustav-Heinemann Steg;2016-07-14 08:00:00;2016-07-14 09:00:00;Kron_5;;91520;Adeno;cfu/100 mL;;KWB_GUST;Adv;O2016-16331;2016-07-14 08:30:00
1;Gustav-Heinemann Steg;2016-07-14 16:30:00;2016-07-14 17:30:00;Kron_9;;779;Cond;µS/cm;;KWB_GUST;LF;O2016-16428;2016-07-14 17:00:00
1;Gustav-Heinemann Steg;2016-07-14 08:00:00;2016-07-14 09:00:00;Kron_5;;59320;Noro;cfu/100 mL;;KWB_GUST;Nov;O2016-16331;2016-07-14 08:30:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;16086000;Ecoli;MPN/100 mL;;KWB_KRON;EColi;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;32000;Entero;MPN/100 mL;;KWB_KRON;FaeStr;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.096;Ortho_P;mg/L;;KWB_KRON;PO4;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;2.18;P_TOTAL;mg/L;;KWB_KRON;P;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;<;0.05;NH4_N;mg/L;;KWB_KRON;NH4;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.56;NO3_N;mg/L;;KWB_KRON;NO3;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;48;AFS;mg/L;;KWB_KRON;TSS;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;7;BSB5;mg/L;;KWB_KRON;BSB;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;72;CSB;mg/L;;KWB_KRON;CSB;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;<;1;chloro;µg/L;;KWB_KRON;ChA;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;27.1;Cl;mg/L;;KWB_KRON;Cl;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.47;NO3_N_filtered;mg/L;;KWB_KRON;NO3N;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;105;SO4;mg/L;;KWB_KRON;SO4;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.544;ACS;µg/L;;KWB_KRON;ACS;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.147;ATS;µg/L;;KWB_KRON;ATS;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.205;IOM;µg/L;;KWB_KRON;IOM;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.245;IOP;µg/L;;KWB_KRON;IOP;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.203;GAB;µg/L;;KWB_KRON;GAB;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.238;FAA;µg/L;;KWB_KRON;FAA;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.283;BTA;µg/L;;KWB_KRON;BTA;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.085;MTP;µg/L;;KWB_KRON;MTP;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.318;MBT;µg/L;;KWB_KRON;MBT;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.011;VLX;µg/L;;KWB_KRON;VLX;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.309;OLM;µg/L;;KWB_KRON;OLM;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.025;GPL;µg/L;;KWB_KRON;GPL;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.617;VSA;µg/L;;KWB_KRON;VSA;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.08;CBZ;µg/L;;KWB_KRON;CBZ;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.604;CAN;µg/L;;KWB_KRON;CAN;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;0.492;VAL;µg/L;;KWB_KRON;VAL;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;28182;SomPh;cfu/100 mL;;KWB_KRON;SoCp;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;2363.6;F+Ph;cfu/100 mL;;KWB_KRON;FBp;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;12000;Adeno;cfu/100 mL;;KWB_KRON;Adv;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;448;Cond;µS/cm;;KWB_KRON;LF;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 19:15:00;2016-07-27 20:15:00;Kron_1;;21000;Noro;cfu/100 mL;;KWB_KRON;Nov;O2016-17574;2016-07-27 19:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;16086000;Ecoli;MPN/100 mL;;KWB_KRON;EColi;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;24800;Entero;MPN/100 mL;;KWB_KRON;FaeStr;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.1;Ortho_P;mg/L;;KWB_KRON;PO4;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;1.23;P_TOTAL;mg/L;;KWB_KRON;P;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;<;0.05;NH4_N;mg/L;;KWB_KRON;NH4;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;1.4;NO3_N;mg/L;;KWB_KRON;NO3;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;14;AFS;mg/L;;KWB_KRON;TSS;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;6;BSB5;mg/L;;KWB_KRON;BSB;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;43;CSB;mg/L;;KWB_KRON;CSB;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;<;1;chloro;µg/L;;KWB_KRON;ChA;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;35.5;Cl;mg/L;;KWB_KRON;Cl;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.62;NO3_N_filtered;mg/L;;KWB_KRON;NO3N;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;145;SO4;mg/L;;KWB_KRON;SO4;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.514;ACS;µg/L;;KWB_KRON;ACS;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.134;ATS;µg/L;;KWB_KRON;ATS;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.302;IOM;µg/L;;KWB_KRON;IOM;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.318;IOP;µg/L;;KWB_KRON;IOP;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.203;GAB;µg/L;;KWB_KRON;GAB;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.286;FAA;µg/L;;KWB_KRON;FAA;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.583;BTA;µg/L;;KWB_KRON;BTA;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.087;MTP;µg/L;;KWB_KRON;MTP;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.351;MBT;µg/L;;KWB_KRON;MBT;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.014;VLX;µg/L;;KWB_KRON;VLX;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.355;OLM;µg/L;;KWB_KRON;OLM;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.031;GPL;µg/L;;KWB_KRON;GPL;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.845;VSA;µg/L;;KWB_KRON;VSA;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.087;CBZ;µg/L;;KWB_KRON;CBZ;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.672;CAN;µg/L;;KWB_KRON;CAN;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;0.636;VAL;µg/L;;KWB_KRON;VAL;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;22727;SomPh;cfu/100 mL;;KWB_KRON;SoCp;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;1272.7;F+Ph;cfu/100 mL;;KWB_KRON;FBp;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;22000;Adeno;cfu/100 mL;;KWB_KRON;Adv;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;;580;Cond;µS/cm;;KWB_KRON;LF;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 20:15:00;2016-07-27 21:15:00;Kron_2;<;20;Noro;cfu/100 mL;;KWB_KRON;Nov;O2016-17575;2016-07-27 20:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;10301000;Ecoli;MPN/100 mL;;KWB_KRON;EColi;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;28730;Entero;MPN/100 mL;;KWB_KRON;FaeStr;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;0.042;Ortho_P;mg/L;;KWB_KRON;PO4;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;1.01;P_TOTAL;mg/L;;KWB_KRON;P;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;<;0.05;NH4_N;mg/L;;KWB_KRON;NH4;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;2.4;NO3_N;mg/L;;KWB_KRON;NO3;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;10;AFS;mg/L;;KWB_KRON;TSS;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;7;BSB5;mg/L;;KWB_KRON;BSB;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;35;CSB;mg/L;;KWB_KRON;CSB;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;2.91;chloro;µg/L;;KWB_KRON;ChA;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;40.2;Cl;mg/L;;KWB_KRON;Cl;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;0.62;NO3_N_filtered;mg/L;;KWB_KRON;NO3N;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;172;SO4;mg/L;;KWB_KRON;SO4;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;0.461;ACS;µg/L;;KWB_KRON;ACS;O2016-17576;2016-07-27 21:45:00
2;Kronprinzenbrücke;2016-07-27 21:15:00;2016-07-27 22:15:00;Kron_3;;0.201;ATS;µg/L;;KWB_KRON;ATS;O2016-17576;2016-07-27 21:45:00
